CLIENTNUM;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Months_Inactive_12_mon
708708858;Attrited Customer;50;F;1;Graduate;Single;Less than $40K;Blue;36;3
721111233;Existing Customer;52;M;2;Graduate;Married;$80K - $120K;Blue;43;3
708538608;Existing Customer;50;F;4;College;Married;Unknown;Blue;36;4
718866633;Existing Customer;46;M;2;College;Married;$80K - $120K;Blue;36;4
719100633;Existing Customer;40;M;2;High School;Single;$120K +;Silver;36;4
789328083;Attrited Customer;42;F;4;High School;Married;Less than $40K;Blue;32;3
822905058;Existing Customer;29;F;2;Graduate;Married;Less than $40K;Blue;25;3
816549933;Existing Customer;50;M;4;High School;Divorced;$80K - $120K;Blue;45;2
716421633;Attrited Customer;43;F;3;Graduate;Married;Less than $40K;Blue;36;2
712667958;Existing Customer;40;M;4;Uneducated;Single;$120K +;Blue;36;3
809559933;Attrited Customer;45;F;3;Graduate;Married;Unknown;Blue;40;5
819979458;Existing Customer;35;F;3;Doctorate;Married;Less than $40K;Blue;30;2
708100533;Existing Customer;55;F;3;College;Single;Less than $40K;Blue;36;3
778669608;Existing Customer;49;F;4;Unknown;Married;$40K - $60K;Blue;29;3
802867683;Existing Customer;53;F;2;High School;Single;$40K - $60K;Blue;47;2
711893358;Existing Customer;46;M;5;High School;Married;$40K - $60K;Blue;37;2
785410158;Existing Customer;50;F;3;High School;Married;Less than $40K;Blue;42;3
718596858;Existing Customer;53;F;4;Graduate;Divorced;$40K - $60K;Blue;45;3
708338958;Existing Customer;58;F;1;Graduate;Single;Less than $40K;Blue;36;1
714688833;Existing Customer;47;F;2;High School;Unknown;Less than $40K;Blue;36;2
789662283;Attrited Customer;50;F;3;High School;Married;Less than $40K;Blue;33;3
712805658;Existing Customer;56;F;3;Uneducated;Single;Less than $40K;Blue;46;3
815598858;Existing Customer;48;M;3;Graduate;Married;$40K - $60K;Blue;43;1
779412783;Existing Customer;55;F;1;High School;Single;Less than $40K;Blue;37;3
780036483;Existing Customer;38;M;1;Graduate;Single;Less than $40K;Blue;28;5
711527508;Attrited Customer;46;F;3;High School;Married;$40K - $60K;Blue;34;3
720768258;Existing Customer;52;F;3;Graduate;Single;Less than $40K;Blue;34;2
716023533;Existing Customer;49;F;1;Post-Graduate;Single;Unknown;Blue;39;3
714075708;Existing Customer;48;M;4;Uneducated;Divorced;$80K - $120K;Gold;38;3
787475433;Existing Customer;36;F;2;Doctorate;Single;Unknown;Blue;23;2
787505133;Attrited Customer;36;M;3;College;Married;$120K +;Blue;24;2
712241433;Existing Customer;38;F;0;High School;Single;Less than $40K;Blue;30;2
807990108;Existing Customer;44;M;1;Uneducated;Divorced;$120K +;Blue;39;2
719018208;Attrited Customer;52;F;0;Doctorate;Married;Unknown;Blue;46;4
716641983;Existing Customer;55;F;4;College;Single;Unknown;Blue;36;3
708989358;Existing Customer;37;F;2;Unknown;Married;Less than $40K;Blue;18;3
708807483;Existing Customer;51;F;3;Graduate;Married;$40K - $60K;Blue;45;2
715774833;Existing Customer;41;F;2;Doctorate;Unknown;Less than $40K;Blue;36;1
714733908;Existing Customer;51;M;2;High School;Married;$60K - $80K;Blue;37;6
721067658;Existing Customer;40;M;4;Graduate;Married;$60K - $80K;Silver;36;1
788997408;Existing Customer;65;F;2;Doctorate;Single;Less than $40K;Blue;53;3
719835033;Existing Customer;46;M;4;College;Married;$80K - $120K;Blue;34;3
771854808;Existing Customer;45;M;4;Graduate;Married;$60K - $80K;Blue;34;2
717299958;Existing Customer;49;M;3;Graduate;Single;$80K - $120K;Blue;45;2
720778458;Existing Customer;49;M;3;Unknown;Married;$60K - $80K;Blue;36;3
713019783;Existing Customer;41;F;3;High School;Married;$40K - $60K;Blue;35;3
770968383;Attrited Customer;41;M;4;Graduate;Married;$80K - $120K;Silver;28;2
709747308;Existing Customer;41;M;5;Graduate;Married;$60K - $80K;Blue;36;4
801366783;Existing Customer;51;F;1;College;Single;Less than $40K;Blue;45;3
798786333;Existing Customer;46;F;2;Graduate;Married;Less than $40K;Blue;40;4
771723408;Attrited Customer;37;F;2;Unknown;Single;Less than $40K;Blue;25;2
715117008;Existing Customer;39;M;5;Uneducated;Married;$40K - $60K;Blue;36;2
713944833;Existing Customer;46;M;5;Uneducated;Single;$60K - $80K;Blue;36;3
713569158;Attrited Customer;43;F;3;High School;Single;$40K - $60K;Blue;34;3
713037333;Existing Customer;63;M;1;Graduate;Single;$80K - $120K;Blue;55;1
718267233;Existing Customer;50;M;1;Graduate;Married;$120K +;Silver;38;3
709736658;Existing Customer;37;M;4;Uneducated;Married;$40K - $60K;Blue;27;3
710929233;Existing Customer;33;F;2;Doctorate;Single;Less than $40K;Blue;36;2
714290583;Existing Customer;44;M;4;Post-Graduate;Married;$60K - $80K;Blue;36;2
717972408;Existing Customer;44;M;2;Uneducated;Married;$80K - $120K;Blue;34;3
718626033;Attrited Customer;47;M;3;High School;Married;$60K - $80K;Blue;39;3
720008133;Existing Customer;45;F;4;Graduate;Unknown;Unknown;Blue;36;1
710476908;Existing Customer;39;F;3;Graduate;Married;Unknown;Blue;28;3
709888383;Existing Customer;47;F;3;Graduate;Married;Less than $40K;Blue;36;1
788864508;Existing Customer;52;F;3;Unknown;Single;Less than $40K;Blue;37;2
714010383;Attrited Customer;47;F;5;Uneducated;Single;Unknown;Blue;40;4
719549508;Existing Customer;49;F;4;Graduate;Single;Less than $40K;Blue;40;2
718670808;Existing Customer;59;F;0;College;Married;Less than $40K;Blue;51;1
718211208;Existing Customer;39;M;3;High School;Married;$120K +;Blue;36;3
712578933;Attrited Customer;35;F;5;High School;Married;$40K - $60K;Blue;25;2
709343433;Existing Customer;39;F;2;Graduate;Single;Less than $40K;Blue;26;3
767488908;Existing Customer;41;M;4;Unknown;Married;$80K - $120K;Blue;35;2
719531133;Existing Customer;46;F;4;Unknown;Unknown;$40K - $60K;Blue;38;2
719006508;Existing Customer;34;M;2;Graduate;Married;$60K - $80K;Blue;36;1
721287183;Existing Customer;49;F;2;Uneducated;Married;Less than $40K;Blue;35;2
711144183;Attrited Customer;55;F;3;Graduate;Married;Unknown;Blue;45;3
709080783;Existing Customer;56;F;1;Graduate;Single;Less than $40K;Blue;38;1
710520408;Existing Customer;52;F;4;High School;Single;Unknown;Blue;36;3
785262333;Attrited Customer;46;M;5;Uneducated;Unknown;$40K - $60K;Blue;40;4
716513358;Existing Customer;51;F;2;Graduate;Divorced;Unknown;Blue;36;3
719073483;Attrited Customer;45;M;3;Uneducated;Married;$80K - $120K;Blue;38;3
715372083;Existing Customer;37;F;1;Graduate;Single;Less than $40K;Blue;36;3
780034083;Existing Customer;48;F;3;High School;Married;$40K - $60K;Blue;38;2
794581533;Existing Customer;52;M;2;College;Single;$60K - $80K;Blue;37;3
710013258;Existing Customer;44;F;3;High School;Single;Less than $40K;Blue;31;2
719084358;Attrited Customer;55;F;1;Graduate;Married;Less than $40K;Blue;46;4
789173958;Existing Customer;45;F;2;Graduate;Married;Less than $40K;Blue;34;1
789575583;Existing Customer;43;F;2;Uneducated;Unknown;Unknown;Blue;36;1
712434708;Attrited Customer;52;F;3;High School;Married;Less than $40K;Blue;39;3
808675083;Existing Customer;61;M;1;Graduate;Single;Unknown;Blue;56;3
710864358;Existing Customer;51;F;2;Doctorate;Married;Unknown;Blue;45;6
712574583;Existing Customer;34;F;1;Graduate;Single;Unknown;Blue;21;1
708412758;Attrited Customer;33;F;3;Graduate;Single;Less than $40K;Blue;36;2
714389058;Existing Customer;38;F;3;Unknown;Married;$40K - $60K;Blue;36;3
715767033;Existing Customer;56;F;3;College;Single;Unknown;Blue;36;1
779281233;Existing Customer;45;F;3;Graduate;Single;Unknown;Blue;27;3
717147708;Existing Customer;44;M;2;Uneducated;Divorced;$60K - $80K;Blue;34;3
715029333;Existing Customer;52;F;2;Unknown;Divorced;Less than $40K;Blue;36;2
806989008;Existing Customer;30;F;0;High School;Single;Unknown;Blue;25;1
713158083;Attrited Customer;56;M;2;High School;Single;$120K +;Blue;46;4
771037008;Existing Customer;46;M;1;Uneducated;Married;$80K - $120K;Blue;33;1
710587458;Existing Customer;34;M;2;High School;Unknown;$80K - $120K;Blue;22;3
710563458;Existing Customer;43;F;1;Graduate;Divorced;Unknown;Blue;30;3
720010608;Attrited Customer;37;M;2;Unknown;Single;$40K - $60K;Blue;24;2
710343783;Existing Customer;37;F;5;Unknown;Married;Less than $40K;Blue;29;1
772578858;Existing Customer;49;F;1;Unknown;Married;Less than $40K;Blue;39;4
708559533;Existing Customer;40;M;1;Uneducated;Married;$80K - $120K;Blue;36;3
711939558;Attrited Customer;37;F;2;Unknown;Single;Less than $40K;Blue;36;2
772143333;Existing Customer;46;F;2;High School;Single;Less than $40K;Blue;35;3
711067383;Existing Customer;53;M;1;Unknown;Single;$120K +;Blue;45;2
817041408;Existing Customer;56;F;3;High School;Married;Unknown;Blue;41;2
771942333;Existing Customer;65;M;1;College;Single;Less than $40K;Blue;54;2
755247108;Existing Customer;50;F;2;Doctorate;Single;Less than $40K;Blue;43;1
715710708;Existing Customer;50;M;2;Unknown;Married;$60K - $80K;Blue;37;3
713858733;Existing Customer;61;F;0;Post-Graduate;Married;$40K - $60K;Blue;53;3
717129333;Existing Customer;35;F;2;Graduate;Married;$40K - $60K;Blue;25;1
716924958;Attrited Customer;65;F;2;Graduate;Single;Less than $40K;Blue;56;0
719614758;Existing Customer;45;F;4;Graduate;Single;$40K - $60K;Blue;34;2
721537683;Existing Customer;50;F;3;Post-Graduate;Married;Unknown;Blue;41;3
771500358;Existing Customer;43;F;2;Uneducated;Divorced;Less than $40K;Blue;31;3
711531858;Attrited Customer;48;F;4;Unknown;Married;Less than $40K;Blue;41;3
715060158;Existing Customer;41;F;4;Graduate;Single;Less than $40K;Blue;26;2
779725833;Existing Customer;42;M;2;Graduate;Single;$60K - $80K;Blue;26;3
716592558;Existing Customer;52;F;1;High School;Single;Less than $40K;Blue;36;3
771020133;Existing Customer;45;F;5;Uneducated;Single;Less than $40K;Blue;32;3
709153008;Existing Customer;37;M;3;High School;Married;$40K - $60K;Blue;36;3
713394858;Existing Customer;48;M;2;Post-Graduate;Married;$40K - $60K;Blue;34;2
721175283;Existing Customer;59;F;1;Graduate;Married;Less than $40K;Blue;36;1
715503558;Existing Customer;57;F;3;High School;Married;Less than $40K;Blue;36;2
819943458;Attrited Customer;57;M;3;Graduate;Single;$120K +;Blue;52;4
717094758;Existing Customer;40;F;4;Post-Graduate;Married;Unknown;Blue;29;3
772073508;Attrited Customer;52;F;1;College;Single;Less than $40K;Blue;41;3
721351983;Attrited Customer;43;F;4;Uneducated;Married;Less than $40K;Blue;36;3
714477408;Attrited Customer;36;F;3;High School;Married;Less than $40K;Blue;36;3
718471758;Existing Customer;49;M;4;Doctorate;Single;$60K - $80K;Silver;37;2
711607833;Existing Customer;43;M;5;High School;Married;$60K - $80K;Blue;36;2
708621408;Existing Customer;39;F;1;Unknown;Single;Less than $40K;Blue;28;2
719277033;Existing Customer;44;M;3;High School;Single;$40K - $60K;Blue;34;3
813905508;Existing Customer;57;F;3;Uneducated;Single;Less than $40K;Blue;52;3
719761458;Existing Customer;55;M;4;Post-Graduate;Single;$60K - $80K;Blue;36;2
708222558;Existing Customer;37;F;2;Post-Graduate;Married;Less than $40K;Blue;36;2
713937558;Existing Customer;54;F;2;High School;Married;$40K - $60K;Blue;36;3
709603608;Existing Customer;34;M;3;Uneducated;Married;$60K - $80K;Blue;25;1
804661083;Existing Customer;50;M;0;Graduate;Single;$80K - $120K;Blue;45;2
720977358;Existing Customer;50;F;2;Unknown;Single;Less than $40K;Blue;36;2
718420308;Existing Customer;50;F;2;High School;Married;Less than $40K;Blue;36;1
714046608;Existing Customer;49;M;0;Doctorate;Married;$60K - $80K;Blue;39;6
718048608;Existing Customer;41;F;3;Graduate;Married;Unknown;Blue;33;3
718497033;Existing Customer;52;M;1;High School;Married;$120K +;Blue;36;3
711801933;Attrited Customer;54;F;4;High School;Single;$40K - $60K;Blue;36;3
716282208;Attrited Customer;54;F;2;Post-Graduate;Married;Less than $40K;Blue;48;6
789076083;Existing Customer;50;F;3;High School;Single;Less than $40K;Blue;38;3
714045783;Attrited Customer;37;F;2;Graduate;Married;$40K - $60K;Blue;29;2
769720683;Existing Customer;50;F;1;Graduate;Married;Unknown;Blue;44;2
721092783;Existing Customer;46;M;3;Graduate;Married;$80K - $120K;Blue;36;3
720243933;Attrited Customer;47;M;2;Uneducated;Married;$60K - $80K;Blue;32;3
818502708;Existing Customer;51;F;1;Uneducated;Single;$40K - $60K;Blue;46;3
712942308;Existing Customer;42;M;3;Doctorate;Single;$60K - $80K;Blue;36;1
714262533;Existing Customer;28;F;0;Unknown;Married;Unknown;Blue;36;4
714708183;Existing Customer;58;M;2;High School;Single;$60K - $80K;Silver;49;3
718285308;Existing Customer;44;F;1;Unknown;Single;Less than $40K;Blue;31;3
720595083;Existing Customer;40;F;3;Unknown;Married;Less than $40K;Blue;30;2
787501758;Existing Customer;51;F;3;High School;Single;Less than $40K;Blue;39;2
714990633;Existing Customer;56;M;4;Graduate;Single;$80K - $120K;Blue;36;3
714652383;Existing Customer;51;F;4;Graduate;Married;Less than $40K;Blue;36;3
788776008;Existing Customer;43;M;3;College;Married;$80K - $120K;Blue;24;3
709176108;Existing Customer;56;F;4;Post-Graduate;Unknown;Less than $40K;Blue;49;3
719354433;Existing Customer;48;M;1;College;Single;$80K - $120K;Silver;36;3
709368483;Existing Customer;56;M;2;Graduate;Married;$40K - $60K;Blue;45;2
717621333;Existing Customer;48;F;3;Unknown;Divorced;Less than $40K;Blue;36;2
716272158;Attrited Customer;41;F;3;College;Married;$40K - $60K;Blue;15;3
803355408;Existing Customer;50;M;2;Unknown;Married;$60K - $80K;Blue;44;3
717073308;Existing Customer;44;F;3;College;Married;Less than $40K;Blue;31;6
789105183;Existing Customer;54;M;3;Post-Graduate;Single;$80K - $120K;Silver;42;1
721305408;Existing Customer;48;F;2;Graduate;Married;Less than $40K;Blue;37;2
715739733;Existing Customer;34;M;1;High School;Single;$40K - $60K;Blue;25;1
779217333;Existing Customer;59;F;0;Graduate;Divorced;Less than $40K;Blue;49;2
712133508;Existing Customer;41;F;3;College;Single;$40K - $60K;Blue;22;0
714602658;Attrited Customer;39;F;1;Graduate;Married;Less than $40K;Blue;36;2
712446783;Attrited Customer;50;F;4;Graduate;Married;Less than $40K;Blue;30;3
720049083;Attrited Customer;35;F;1;Unknown;Divorced;Unknown;Blue;24;3
824172258;Existing Customer;34;F;2;Unknown;Divorced;Less than $40K;Blue;30;1
717695058;Existing Customer;46;F;5;High School;Married;Unknown;Blue;35;1
719782458;Existing Customer;49;F;1;Graduate;Married;$40K - $60K;Blue;39;3
718141983;Existing Customer;49;M;0;High School;Single;$80K - $120K;Blue;43;3
718853358;Existing Customer;42;F;3;Graduate;Single;Less than $40K;Blue;36;1
772539558;Existing Customer;65;F;0;College;Single;Less than $40K;Blue;55;3
817094283;Existing Customer;43;F;5;Graduate;Married;Less than $40K;Blue;23;3
716932308;Existing Customer;38;F;2;College;Married;Unknown;Blue;28;1
714738858;Existing Customer;52;F;1;Graduate;Unknown;Less than $40K;Blue;36;1
772409733;Existing Customer;39;F;3;High School;Divorced;$40K - $60K;Blue;28;1
717534108;Existing Customer;48;F;3;High School;Divorced;$40K - $60K;Blue;40;1
816378033;Attrited Customer;46;M;4;Uneducated;Single;$80K - $120K;Gold;41;3
790141308;Existing Customer;44;M;2;College;Married;$80K - $120K;Blue;37;3
710770383;Existing Customer;53;F;2;Graduate;Married;$40K - $60K;Blue;36;3
711351108;Existing Customer;44;F;3;High School;Unknown;Less than $40K;Blue;36;3
713744058;Existing Customer;41;F;3;High School;Married;Less than $40K;Blue;36;2
708998583;Existing Customer;47;F;4;Post-Graduate;Married;Less than $40K;Blue;39;2
827451333;Attrited Customer;54;F;2;Uneducated;Married;Less than $40K;Blue;50;6
714228558;Existing Customer;40;M;3;High School;Single;$80K - $120K;Blue;36;3
797668983;Existing Customer;42;F;4;Graduate;Married;Less than $40K;Blue;36;2
713023158;Existing Customer;39;F;2;College;Married;$40K - $60K;Blue;31;1
709982658;Existing Customer;41;F;2;College;Married;Less than $40K;Blue;31;2
715398858;Existing Customer;57;F;3;Post-Graduate;Married;Less than $40K;Blue;36;3
715615233;Existing Customer;60;F;1;High School;Divorced;Less than $40K;Blue;48;3
710650608;Existing Customer;51;M;2;Graduate;Married;$80K - $120K;Blue;36;3
803214108;Existing Customer;33;F;0;High School;Single;Unknown;Blue;27;1
717202083;Attrited Customer;46;M;2;Unknown;Single;$80K - $120K;Blue;34;3
719051733;Existing Customer;63;M;0;College;Single;$60K - $80K;Blue;51;2
789900633;Existing Customer;49;F;2;High School;Married;$40K - $60K;Blue;40;3
789122808;Attrited Customer;41;F;4;College;Married;$40K - $60K;Blue;29;2
709902108;Existing Customer;51;M;2;High School;Married;$80K - $120K;Blue;40;3
713666058;Existing Customer;46;F;5;College;Divorced;$40K - $60K;Blue;38;1
711453783;Existing Customer;41;F;3;Unknown;Single;Less than $40K;Blue;29;2
778936008;Existing Customer;46;F;4;High School;Married;Unknown;Blue;30;1
708085458;Existing Customer;34;F;2;Uneducated;Single;Less than $40K;Blue;24;2
749067633;Existing Customer;45;F;2;Unknown;Married;Less than $40K;Blue;38;2
716170308;Existing Customer;27;F;0;Graduate;Divorced;Unknown;Blue;36;1
711507783;Attrited Customer;54;F;2;Doctorate;Single;Less than $40K;Blue;42;4
819752133;Existing Customer;41;M;2;High School;Divorced;$80K - $120K;Blue;36;2
711061908;Existing Customer;48;F;1;Graduate;Married;Less than $40K;Blue;38;2
744231708;Existing Customer;45;F;2;Graduate;Married;Less than $40K;Blue;38;3
716856408;Attrited Customer;39;F;4;Graduate;Single;Less than $40K;Blue;28;2
711780108;Existing Customer;46;F;4;Doctorate;Divorced;Less than $40K;Blue;38;3
715178733;Existing Customer;47;F;2;Unknown;Single;Less than $40K;Blue;41;3
721418133;Existing Customer;45;F;3;Graduate;Single;Less than $40K;Blue;33;2
720124758;Attrited Customer;49;M;3;Uneducated;Married;$80K - $120K;Blue;40;4
809068983;Existing Customer;40;F;2;Graduate;Married;Less than $40K;Blue;35;1
711052308;Existing Customer;45;M;3;Post-Graduate;Divorced;$60K - $80K;Blue;37;3
718967433;Existing Customer;34;F;2;High School;Divorced;Less than $40K;Blue;36;6
709827933;Existing Customer;44;M;2;Graduate;Married;$80K - $120K;Blue;36;3
787568433;Existing Customer;42;M;3;Graduate;Single;$60K - $80K;Blue;33;1
720256158;Existing Customer;47;F;2;High School;Married;Unknown;Blue;40;1
715435758;Existing Customer;42;M;2;Graduate;Single;$80K - $120K;Blue;36;1
719505483;Existing Customer;51;F;0;Uneducated;Married;Unknown;Blue;36;3
721247883;Existing Customer;52;M;2;College;Married;$80K - $120K;Blue;41;2
772220433;Existing Customer;44;M;3;College;Unknown;$60K - $80K;Blue;33;3
789692283;Existing Customer;47;F;5;College;Single;Less than $40K;Blue;34;3
815091333;Existing Customer;48;F;3;Unknown;Married;Less than $40K;Blue;43;1
778732158;Existing Customer;50;F;3;Uneducated;Unknown;Unknown;Blue;30;1
715129233;Existing Customer;51;F;4;High School;Single;Less than $40K;Blue;36;3
714083208;Existing Customer;47;F;3;College;Married;Less than $40K;Blue;38;2
716559108;Existing Customer;47;F;1;High School;Single;Less than $40K;Blue;36;2
